ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
Q8TBY8,PXD008467-Sample-86,blood plasma,0.227685663097101,0.5247547216352482,9.719956354964602,52475472.163524814
Q9UGU0,PXD008467-Sample-86,blood plasma,0.13483850974488282,0.31076679877165525,9.492434614117041,31076679.877165526
Q7Z407,PXD008467-Sample-86,blood plasma,0.07136551639717861,0.16447847959309664,9.216109082800468,16447847.959309664
Q8TBY8,PXD008467-Sample-87,blood plasma,0.16970599379753634,0.6457100911328963,9.810037573596622,64571009.11328963
Q9UGU0,PXD008467-Sample-87,blood plasma,0.09311473043768148,0.35428990886710354,9.549358782630254,35428990.88671035
Q8TBY8,PXD008467-Sample-88,blood plasma,0.24907746806489742,0.5190099249528433,9.715175662879362,51900992.49528433
Q9UGU0,PXD008467-Sample-88,blood plasma,0.1493580937044053,0.31122178014281743,9.493069982484906,31122178.014281742
Q7Z407,PXD008467-Sample-88,blood plasma,0.08147331104758675,0.16976829490433928,9.229856586769174,16976829.490433928
Q8TBY8,PXD008467-Sample-89,blood plasma,0.2470315711041685,0.5254699217959076,9.720547861806855,52546992.179590754
Q9UGU0,PXD008467-Sample-89,blood plasma,0.14515268679462304,0.30875960767894484,9.489620480428144,30875960.767894484
Q7Z407,PXD008467-Sample-89,blood plasma,0.07793127271023831,0.16577047052514762,9.219507170181943,16577047.052514762
Q8N122,PXD008467-Sample-9,blood plasma,0.20673344742134372,1.0,10.0,100000000.0
Q8TBY8,PXD008467-Sample-90,blood plasma,0.25494763821671274,0.5019286535608262,9.700641988924037,50192865.35608262
Q9UGU0,PXD008467-Sample-90,blood plasma,0.17391554245307764,0.3423965590242976,9.534529391506666,34239655.90242976
Q7Z407,PXD008467-Sample-90,blood plasma,0.07907283057013571,0.1556747874148763,9.192218281333478,15567478.741487632
Q8TBY8,PXD008467-Sample-91,blood plasma,0.20399420002262109,0.5354775711258496,9.728741284803215,53547757.112584956
Q7Z407,PXD008467-Sample-91,blood plasma,0.17696330599153412,0.46452242887415035,9.667006688192126,46452242.88741504
Q8TBY8,PXD008467-Sample-92,blood plasma,0.11338974277116518,0.6923376608972598,9.840317956448937,69233766.08972599
Q7Z407,PXD008467-Sample-92,blood plasma,0.05038835161158684,0.3076623391027402,9.488074337583548,30766233.91027402
Q8TBY8,PXD008467-Sample-94,blood plasma,0.20226713532010232,0.5216923892022013,9.717414500989968,52169238.92022013
Q7Z407,PXD008467-Sample-94,blood plasma,0.1854462749319038,0.4783076107977987,9.679707291390864,47830761.07977987
Q8TBY8,PXD008467-Sample-96,blood plasma,0.1750291141673594,0.5147336184852699,9.711582533989127,51473361.84852699
Q7Z407,PXD008467-Sample-96,blood plasma,0.16500912674339663,0.48526638151473006,9.685980205124528,48526638.15147301
Q8TBY8,PXD008467-Sample-97,blood plasma,0.07199028061587645,0.626699923173361,9.797059641460164,62669992.3173361
Q7Z407,PXD008467-Sample-97,blood plasma,0.042881730619334965,0.37330007682663907,9.572058079305844,37330007.68266391
Q8TBY8,PXD008467-Sample-98,blood plasma,0.19853227930202602,0.5160756945275848,9.712713405706037,51607569.45275848
Q7Z407,PXD008467-Sample-98,blood plasma,0.18616376704784568,0.4839243054724151,9.684777435432576,48392430.54724151
Q8TBY8,PXD008467-Sample-99,blood plasma,0.19398366208274304,0.5185394267452681,9.714781783226377,51853942.67452681
Q7Z407,PXD008467-Sample-99,blood plasma,0.18011260153278577,0.4814605732547318,9.682560728596622,48146057.32547318
