gene	databases_count	databases_list
H1-4	3	"peptideatlas, hpa_ms, paxdb"
H3-3A	3	"peptideatlas, hpa_ms, paxdb"
HACD3	3	"peptideatlas, hpa_ms, paxdb"
HADH	3	"peptideatlas, hpa_ms, paxdb"
HADHB	3	"peptideatlas, hpa_ms, paxdb"
HAL	3	"peptideatlas, hpa_ms, paxdb"
HAMP	3	"peptideatlas, hpa_ms, paxdb"
HARS1	3	"peptideatlas, hpa_ms, paxdb"
HAT1	3	"peptideatlas, hpa_ms, paxdb"
HBD	3	"peptideatlas, hpa_ms, gpmdb"
HBS1L	3	"peptideatlas, hpa_ms, paxdb"
HDAC1	3	"peptideatlas, hpa_ms, paxdb"
HDAC2	3	"peptideatlas, hpa_ms, paxdb"
HDDC3	3	"peptideatlas, hpa_ms, paxdb"
HDLBP	3	"peptideatlas, hpa_ms, paxdb"
HGS	3	"peptideatlas, hpa_pea, paxdb"
HHIP	3	"peptideatlas, hpa_ms, quantms"
HINT2	3	"peptideatlas, hpa_ms, paxdb"
HK1	3	"peptideatlas, hpa_ms, gpmdb"
HLA-DPB1	3	"peptideatlas, hpa_ms, paxdb"
HLA-DQA1	3	"peptideatlas, hpa_ms, paxdb"
HLA-F	3	"peptideatlas, hpa_ms, paxdb"
HMGA1	3	"peptideatlas, hpa_ms, paxdb"
HMGB1	3	"peptideatlas, hpa_ms, paxdb"
HMGB2	3	"peptideatlas, hpa_ms, paxdb"
HMGB3	3	"peptideatlas, hpa_ms, paxdb"
HMGCS1	3	"peptideatlas, hpa_ms, paxdb"
HMGN1	3	"peptideatlas, hpa_ms, paxdb"
HMGN2	3	"peptideatlas, hpa_ms, paxdb"
HMGN5	3	"peptideatlas, hpa_ms, paxdb"
HNRNPA0	3	"peptideatlas, hpa_ms, paxdb"
HNRNPA3	3	"peptideatlas, hpa_ms, paxdb"
HNRNPAB	3	"peptideatlas, hpa_ms, paxdb"
HNRNPD	3	"peptideatlas, hpa_ms, paxdb"
HNRNPDL	3	"peptideatlas, hpa_ms, paxdb"
HNRNPF	3	"peptideatlas, hpa_ms, paxdb"
HNRNPH2	3	"peptideatlas, hpa_ms, paxdb"
HNRNPH3	3	"peptideatlas, hpa_ms, paxdb"
HNRNPL	3	"peptideatlas, hpa_ms, paxdb"
HNRNPUL1	3	"peptideatlas, hpa_ms, paxdb"
HNRNPUL2	3	"peptideatlas, hpa_ms, paxdb"
HOGA1	3	"peptideatlas, hpa_ms, paxdb"
HP1BP3	3	"peptideatlas, hpa_ms, paxdb"
HSD17B10	3	"peptideatlas, hpa_ms, paxdb"
HSD17B8	3	"peptideatlas, hpa_ms, paxdb"
HSPBP1	3	"peptideatlas, hpa_ms, paxdb"
HTATSF1	3	"peptideatlas, hpa_ms, paxdb"
HUWE1	3	"peptideatlas, hpa_ms, paxdb"
IAH1	3	"peptideatlas, hpa_ms, paxdb"
IARS1	3	"peptideatlas, hpa_ms, paxdb"
IDE	3	"peptideatlas, hpa_ms, paxdb"
IDH3B	3	"peptideatlas, gpmdb, paxdb"
IDH3G	3	"peptideatlas, hpa_ms, paxdb"
IFI30	3	"peptideatlas, hpa_ms, paxdb"
IFI35	3	"peptideatlas, hpa_ms, paxdb"
IFITM2	3	"peptideatlas, hpa_ms, paxdb"
IFNAR2	3	"peptideatlas, hpa_ms, paxdb"
IGF2BP1	3	"peptideatlas, hpa_ms, paxdb"
IGF2BP3	3	"peptideatlas, hpa_ms, paxdb"
IGHA2	3	"peptideatlas, hpa_ms, gpmdb"
IGHG1	3	"peptideatlas, hpa_ms, gpmdb"
IGHG3	3	"peptideatlas, gpmdb, quantms"
IGKC	3	"peptideatlas, gpmdb, quantms"
IGKV1D-43	3	"peptideatlas, hpa_ms, quantms"
IGLL5	3	"peptideatlas, hpa_ms, paxdb"
IGLON5	3	"peptideatlas, hpa_ms, paxdb"
IGLV7-43	3	"peptideatlas, hpa_ms, quantms"
IHH	3	"peptideatlas, hpa_ms, paxdb"
IK	3	"peptideatlas, gpmdb, paxdb"
IL2RG	3	"peptideatlas, hpa_ms, paxdb"
IL36G	3	"peptideatlas, hpa_ms, paxdb"
IL6	3	"peptideatlas, hpa_ms, hpa_pea"
ILF3	3	"peptideatlas, hpa_ms, gpmdb"
IMMT	3	"peptideatlas, hpa_ms, paxdb"
IMPDH2	3	"peptideatlas, hpa_ms, paxdb"
INA	3	"peptideatlas, hpa_ms, paxdb"
INAFM2	3	"peptideatlas, hpa_ms, quantms"
INPP4B	3	"peptideatlas, hpa_ms, quantms"
IPO7	3	"peptideatlas, hpa_ms, paxdb"
IPO9	3	"peptideatlas, hpa_ms, paxdb"
IRAG1	3	"peptideatlas, hpa_ms, paxdb"
IRGQ	3	"peptideatlas, hpa_ms, paxdb"
IST1	3	"peptideatlas, hpa_ms, paxdb"
ITFG1	3	"peptideatlas, hpa_ms, paxdb"
ITGA3	3	"peptideatlas, hpa_ms, paxdb"
ITGA9	3	"peptideatlas, hpa_ms, paxdb"
ITGAX	3	"peptideatlas, hpa_ms, paxdb"
ITIH5	3	"peptideatlas, paxdb, quantms"
ITPA	3	"peptideatlas, hpa_ms, paxdb"
ITPR1	3	"peptideatlas, hpa_ms, paxdb"
ITPRID2	3	"peptideatlas, paxdb, quantms"
JAM3	3	"peptideatlas, hpa_ms, paxdb"
JAML	3	"peptideatlas, hpa_ms, paxdb"
JPT1	3	"peptideatlas, hpa_ms, paxdb"
JPT2	3	"peptideatlas, hpa_ms, paxdb"
JSRP1	3	"peptideatlas, hpa_ms, paxdb"
KARS1	3	"peptideatlas, hpa_ms, paxdb"
KDM1A	3	"peptideatlas, hpa_ms, paxdb"
KHDRBS1	3	"peptideatlas, hpa_ms, paxdb"
KHSRP	3	"peptideatlas, hpa_ms, paxdb"
KIAA0513	3	"peptideatlas, hpa_ms, paxdb"
KIF5B	3	"peptideatlas, hpa_ms, paxdb"
KLC1	3	"peptideatlas, hpa_ms, paxdb"
KLHL41	3	"peptideatlas, paxdb, quantms"
KLK3	3	"peptideatlas, hpa_ms, paxdb"
KLK5	3	"peptideatlas, hpa_ms, paxdb"
KLRK1	3	"peptideatlas, hpa_ms, paxdb"
KPLCE	3	"peptideatlas, paxdb, quantms"
KPNA2	3	"peptideatlas, hpa_ms, paxdb"
KPNA3	3	"peptideatlas, hpa_ms, paxdb"
KPNB1	3	"peptideatlas, hpa_ms, paxdb"
KREMEN1	3	"peptideatlas, hpa_ms, paxdb"
KRT35	3	"peptideatlas, hpa_ms, gpmdb"
KRT39	3	"peptideatlas, hpa_ms, paxdb"
KRTAP11-1	3	"peptideatlas, hpa_ms, paxdb"
KRTAP13-1	3	"peptideatlas, hpa_ms, paxdb"
KRTAP13-2	3	"peptideatlas, hpa_ms, paxdb"
KRTAP13-4	3	"peptideatlas, hpa_ms, paxdb"
KRTAP19-5	3	"peptideatlas, hpa_ms, paxdb"
KRTAP20-2	3	"peptideatlas, hpa_ms, paxdb"
KRTAP4-3	3	"peptideatlas, hpa_ms, paxdb"
KRTAP4-4	3	"peptideatlas, hpa_ms, paxdb"
KRTAP4-6	3	"peptideatlas, hpa_ms, paxdb"
KRTAP4-8	3	"peptideatlas, hpa_ms, paxdb"
KRTAP9-7	3	"peptideatlas, hpa_ms, paxdb"
KTN1	3	"peptideatlas, hpa_ms, paxdb"
L3HYPDH	3	"peptideatlas, hpa_ms, paxdb"
LACRT	3	"peptideatlas, hpa_ms, paxdb"
LALBA	3	"peptideatlas, hpa_ms, paxdb"
LAMB3	3	"peptideatlas, hpa_ms, paxdb"
LAMTOR1	3	"peptideatlas, hpa_ms, paxdb"
LAMTOR5	3	"peptideatlas, hpa_ms, paxdb"
LANCL1	3	"peptideatlas, hpa_ms, paxdb"
LARP1	3	"peptideatlas, hpa_ms, paxdb"
LARS1	3	"peptideatlas, hpa_ms, paxdb"
LDLRAP1	3	"peptideatlas, paxdb, quantms"
LETM1	3	"peptideatlas, hpa_ms, paxdb"
LILRA1	3	"peptideatlas, hpa_ms, paxdb"
LILRA4	3	"peptideatlas, hpa_ms, paxdb"
LILRA6	3	"peptideatlas, hpa_ms, paxdb"
LILRB1	3	"peptideatlas, paxdb, quantms"
LILRB3	3	"peptideatlas, hpa_ms, paxdb"
LIMA1	3	"peptideatlas, hpa_ms, paxdb"
LIMD1	3	"peptideatlas, paxdb, quantms"
LIPA	3	"peptideatlas, hpa_ms, paxdb"
LMCD1	3	"peptideatlas, hpa_ms, paxdb"
LMNB2	3	"peptideatlas, hpa_ms, paxdb"
LMO7	3	"peptideatlas, hpa_ms, paxdb"
LNPK	3	"peptideatlas, paxdb, quantms"
LONP1	3	"peptideatlas, hpa_ms, paxdb"
LORICRIN	3	"peptideatlas, hpa_ms, paxdb"
LOX	3	"peptideatlas, hpa_ms, paxdb"
LPO	3	"peptideatlas, hpa_pea, paxdb"
LRBA	3	"peptideatlas, hpa_ms, paxdb"
LRP8	3	"peptideatlas, hpa_ms, paxdb"
LRPPRC	3	"peptideatlas, hpa_ms, paxdb"
LRRC47	3	"peptideatlas, hpa_ms, paxdb"
LRRC57	3	"peptideatlas, paxdb, quantms"
LRRC59	3	"peptideatlas, hpa_ms, paxdb"
LRRN4	3	"peptideatlas, hpa_ms, paxdb"
LSM14A	3	"peptideatlas, hpa_ms, paxdb"
LSM2	3	"peptideatlas, hpa_ms, paxdb"
LSM6	3	"peptideatlas, hpa_ms, paxdb"
LSM8	3	"peptideatlas, hpa_ms, paxdb"
LUC7L2	3	"peptideatlas, hpa_ms, paxdb"
LVRN	3	"peptideatlas, paxdb, quantms"
LY6E	3	"peptideatlas, hpa_ms, paxdb"
LY6H	3	"peptideatlas, hpa_ms, paxdb"
LYNX1	3	"peptideatlas, hpa_ms, gpmdb"
LYPLA1	3	"peptideatlas, hpa_ms, paxdb"
LYPLA2	3	"peptideatlas, hpa_ms, paxdb"
M6PR	3	"peptideatlas, hpa_ms, paxdb"
MACROH2A1	3	"peptideatlas, hpa_ms, paxdb"
MALRD1	3	"peptideatlas, paxdb, quantms"
MAP1B	3	"peptideatlas, hpa_ms, paxdb"
MAP2K1	3	"peptideatlas, hpa_ms, paxdb"
MAP2K2	3	"peptideatlas, hpa_ms, paxdb"
MAP4	3	"peptideatlas, hpa_ms, paxdb"
MAPK14	3	"peptideatlas, hpa_ms, paxdb"
MARCKSL1	3	"peptideatlas, hpa_ms, paxdb"
MARS1	3	"peptideatlas, hpa_ms, paxdb"
MAT1A	3	"peptideatlas, hpa_ms, paxdb"
MAT2A	3	"peptideatlas, hpa_ms, paxdb"
MAT2B	3	"peptideatlas, hpa_ms, paxdb"
MBP	3	"peptideatlas, hpa_ms, paxdb"
MBTPS1	3	"peptideatlas, paxdb, quantms"
MCEE	3	"peptideatlas, hpa_ms, paxdb"
MCM2	3	"peptideatlas, hpa_ms, paxdb"
MCM3	3	"peptideatlas, hpa_ms, paxdb"
MCM5	3	"peptideatlas, hpa_ms, paxdb"
MCM7	3	"peptideatlas, hpa_ms, paxdb"
MCTS1	3	"peptideatlas, hpa_ms, paxdb"
MCU	3	"peptideatlas, hpa_ms, paxdb"
MFAP2	3	"peptideatlas, hpa_ms, paxdb"
MFF	3	"peptideatlas, hpa_ms, paxdb"
MFN2	3	"peptideatlas, hpa_ms, paxdb"
MGMT	3	"peptideatlas, hpa_ms, hpa_pea"
MGST1	3	"peptideatlas, gpmdb, paxdb"
MIA3	3	"peptideatlas, hpa_ms, paxdb"
MIX23	3	"peptideatlas, hpa_ms, paxdb"
MMP25	3	"peptideatlas, hpa_ms, paxdb"
MMUT	3	"peptideatlas, hpa_ms, paxdb"
MOGS	3	"peptideatlas, hpa_ms, quantms"
MPRIP	3	"peptideatlas, hpa_ms, paxdb"
MRPL46	3	"peptideatlas, hpa_pea, paxdb"
MSH6	3	"peptideatlas, hpa_ms, paxdb"
MTAP	3	"peptideatlas, hpa_ms, gpmdb"
MTCH2	3	"peptideatlas, hpa_ms, paxdb"
MTDH	3	"peptideatlas, hpa_ms, paxdb"
MTHFS	3	"peptideatlas, hpa_ms, paxdb"
MTREX	3	"peptideatlas, hpa_ms, paxdb"
MTSS1	3	"peptideatlas, hpa_ms, paxdb"
MUC2	3	"peptideatlas, gpmdb, quantms"
MUSTN1	3	"peptideatlas, hpa_ms, paxdb"
MVP	3	"peptideatlas, hpa_ms, paxdb"
MXRA7	3	"peptideatlas, hpa_ms, paxdb"
MYADM	3	"peptideatlas, hpa_ms, paxdb"
MYBBP1A	3	"peptideatlas, hpa_ms, paxdb"
MYBPC2	3	"peptideatlas, hpa_ms, paxdb"
MYCBP	3	"peptideatlas, paxdb, quantms"
MYG1	3	"peptideatlas, hpa_ms, paxdb"
MYH14	3	"peptideatlas, hpa_ms, gpmdb"
MYL11	3	"peptideatlas, hpa_ms, paxdb"
MYL2	3	"peptideatlas, hpa_ms, paxdb"
MYL9	3	"peptideatlas, hpa_ms, paxdb"
MYO1E	3	"peptideatlas, hpa_ms, paxdb"
MYO1F	3	"peptideatlas, hpa_ms, quantms"
MYOF	3	"peptideatlas, hpa_ms, paxdb"
MYOM1	3	"peptideatlas, hpa_ms, paxdb"
MYOM3	3	"peptideatlas, hpa_ms, paxdb"
MYOT	3	"peptideatlas, hpa_ms, paxdb"
MYOZ1	3	"peptideatlas, hpa_ms, paxdb"
NAA15	3	"peptideatlas, hpa_ms, paxdb"
NADK2	3	"peptideatlas, hpa_ms, paxdb"
NAE1	3	"peptideatlas, hpa_ms, paxdb"
NAGK	3	"peptideatlas, hpa_ms, paxdb"
NANS	3	"peptideatlas, hpa_ms, paxdb"
NAPA	3	"peptideatlas, hpa_ms, paxdb"
NAPSA	3	"peptideatlas, hpa_ms, paxdb"
NARS1	3	"peptideatlas, hpa_ms, paxdb"
NAT10	3	"peptideatlas, hpa_ms, paxdb"
NAXE	3	"peptideatlas, hpa_ms, paxdb"
NCALD	3	"peptideatlas, hpa_ms, paxdb"
NCAPD2	3	"peptideatlas, hpa_ms, paxdb"
NCAPG	3	"peptideatlas, hpa_ms, paxdb"
NCBP1	3	"peptideatlas, hpa_ms, paxdb"
NCCRP1	3	"peptideatlas, hpa_ms, paxdb"
NCKAP1	3	"peptideatlas, hpa_ms, paxdb"
NCLN	3	"peptideatlas, hpa_pea, paxdb"
NDNF	3	"peptideatlas, hpa_ms, quantms"
NDUFA4	3	"peptideatlas, hpa_ms, paxdb"
NDUFA5	3	"peptideatlas, hpa_ms, paxdb"
NDUFA8	3	"peptideatlas, hpa_ms, paxdb"
NDUFAB1	3	"peptideatlas, hpa_ms, paxdb"
NDUFS2	3	"peptideatlas, hpa_ms, paxdb"
NDUFS3	3	"peptideatlas, hpa_ms, paxdb"
NDUFV1	3	"peptideatlas, hpa_ms, paxdb"
NECAP2	3	"peptideatlas, paxdb, quantms"
NEFM	3	"peptideatlas, hpa_ms, paxdb"
NES	3	"peptideatlas, hpa_ms, paxdb"
NGFR	3	"peptideatlas, hpa_ms, paxdb"
NHERF1	3	"peptideatlas, paxdb, quantms"
NHERF2	3	"peptideatlas, paxdb, quantms"
NHLRC2	3	"peptideatlas, hpa_ms, paxdb"
NICOL1	3	"peptideatlas, paxdb, quantms"
NIPSNAP1	3	"peptideatlas, hpa_ms, paxdb"
NLN	3	"peptideatlas, hpa_ms, paxdb"
NMT1	3	"peptideatlas, hpa_ms, paxdb"
NNMT	3	"peptideatlas, hpa_ms, paxdb"
NNT	3	"peptideatlas, hpa_ms, paxdb"
NOL3	3	"peptideatlas, hpa_ms, paxdb"
NOLC1	3	"peptideatlas, hpa_ms, paxdb"
NONO	3	"peptideatlas, hpa_ms, paxdb"
NOP56	3	"peptideatlas, hpa_ms, paxdb"
NOP58	3	"peptideatlas, hpa_ms, paxdb"
NOTCH4	3	"peptideatlas, hpa_ms, paxdb"
NPC1	3	"peptideatlas, hpa_ms, paxdb"
NPEPL1	3	"peptideatlas, hpa_ms, paxdb"
NPLOC4	3	"peptideatlas, hpa_ms, paxdb"
NPM3	3	"peptideatlas, hpa_ms, paxdb"
NPNT	3	"peptideatlas, hpa_ms, paxdb"
NQO1	3	"peptideatlas, hpa_ms, paxdb"
NRBP1	3	"peptideatlas, hpa_ms, paxdb"
NRDC	3	"peptideatlas, hpa_ms, paxdb"
NSF	3	"peptideatlas, hpa_ms, paxdb"
NSUN2	3	"peptideatlas, hpa_ms, paxdb"
NT5DC1	3	"peptideatlas, hpa_ms, paxdb"
NTRK1	3	"peptideatlas, hpa_ms, paxdb"
NTS	3	"peptideatlas, hpa_ms, paxdb"
NUDCD2	3	"peptideatlas, hpa_ms, paxdb"
NUDT1	3	"peptideatlas, hpa_ms, paxdb"
NUDT21	3	"peptideatlas, hpa_ms, paxdb"
NUDT3	3	"peptideatlas, hpa_ms, paxdb"
NUDT9	3	"peptideatlas, hpa_ms, paxdb"
NUMA1	3	"peptideatlas, hpa_ms, paxdb"
NUMB	3	"peptideatlas, paxdb, quantms"
NUP133	3	"peptideatlas, gpmdb, paxdb"
NUP155	3	"peptideatlas, hpa_ms, paxdb"
NUP160	3	"peptideatlas, hpa_ms, paxdb"
NUP210	3	"peptideatlas, hpa_ms, paxdb"
NUP214	3	"peptideatlas, hpa_ms, paxdb"
NUP62	3	"peptideatlas, hpa_ms, paxdb"
NUP85	3	"peptideatlas, hpa_ms, paxdb"
NUP93	3	"peptideatlas, hpa_ms, paxdb"
NUP98	3	"peptideatlas, hpa_ms, paxdb"
NXN	3	"peptideatlas, paxdb, quantms"
OAT	3	"peptideatlas, hpa_ms, paxdb"
OLFM2	3	"peptideatlas, hpa_ms, paxdb"
OLFM4	3	"peptideatlas, hpa_ms, paxdb"
OLFML1	3	"peptideatlas, hpa_ms, paxdb"
OLFML2B	3	"peptideatlas, hpa_ms, paxdb"
OPLAH	3	"peptideatlas, hpa_ms, paxdb"
OPRPN	3	"peptideatlas, hpa_ms, paxdb"
OSBP2	3	"peptideatlas, paxdb, quantms"
OSTF1	3	"peptideatlas, hpa_ms, paxdb"
OXCT1	3	"peptideatlas, hpa_ms, paxdb"
OXLD1	3	"peptideatlas, hpa_ms, paxdb"
OXSR1	3	"peptideatlas, hpa_ms, paxdb"
P3H1	3	"peptideatlas, hpa_ms, paxdb"
P4HA1	3	"peptideatlas, hpa_ms, paxdb"
P4HA2	3	"peptideatlas, hpa_ms, paxdb"
PACSIN3	3	"peptideatlas, hpa_ms, paxdb"
PAFAH1B2	3	"peptideatlas, hpa_ms, paxdb"
PAFAH1B3	3	"peptideatlas, hpa_ms, paxdb"
PAH	3	"peptideatlas, hpa_ms, paxdb"
PAIP1	3	"peptideatlas, hpa_ms, paxdb"
PAIP2	3	"peptideatlas, hpa_ms, paxdb"
PAK1	3	"peptideatlas, hpa_ms, paxdb"
PAK2	3	"peptideatlas, hpa_ms, paxdb"
PALLD	3	"peptideatlas, hpa_ms, paxdb"
PAPSS1	3	"peptideatlas, hpa_ms, paxdb"
PAPSS2	3	"peptideatlas, hpa_ms, paxdb"
PARVA	3	"peptideatlas, hpa_ms, paxdb"
PBDC1	3	"peptideatlas, hpa_ms, paxdb"
PCBD1	3	"peptideatlas, hpa_ms, paxdb"
PCDH7	3	"peptideatlas, hpa_ms, quantms"
PCK1	3	"peptideatlas, hpa_ms, paxdb"
PCK2	3	"peptideatlas, hpa_ms, paxdb"
PCNA	3	"peptideatlas, hpa_ms, paxdb"
PCNP	3	"peptideatlas, hpa_ms, paxdb"
PCSK5	3	"peptideatlas, hpa_ms, paxdb"
PCYT2	3	"peptideatlas, hpa_ms, paxdb"
PDAP1	3	"peptideatlas, hpa_ms, paxdb"
PDCD10	3	"peptideatlas, hpa_ms, paxdb"
PDCD4	3	"peptideatlas, hpa_ms, paxdb"
PDE3A	3	"peptideatlas, hpa_ms, paxdb"
PDHB	3	"peptideatlas, hpa_ms, paxdb"
PDXDC1	3	"peptideatlas, hpa_ms, paxdb"
PDXK	3	"peptideatlas, hpa_ms, paxdb"
PDZK1	3	"peptideatlas, hpa_ms, paxdb"
PEF1	3	"peptideatlas, hpa_ms, paxdb"
PEX19	3	"peptideatlas, hpa_ms, paxdb"
PFDN1	3	"peptideatlas, hpa_ms, paxdb"
PFDN4	3	"peptideatlas, hpa_ms, paxdb"
PFDN5	3	"peptideatlas, hpa_ms, paxdb"
PFDN6	3	"peptideatlas, hpa_ms, paxdb"
PFKL	3	"peptideatlas, hpa_ms, paxdb"
PFKM	3	"peptideatlas, hpa_ms, paxdb"
PFKP	3	"peptideatlas, hpa_ms, paxdb"
PFN2	3	"peptideatlas, hpa_ms, paxdb"
PGAP6	3	"peptideatlas, hpa_ms, paxdb"
PGC	3	"peptideatlas, hpa_ms, paxdb"
PGF	3	"peptideatlas, hpa_pea, paxdb"
PGM2	3	"peptideatlas, hpa_ms, paxdb"
PGM3	3	"peptideatlas, hpa_ms, paxdb"
PGM5	3	"peptideatlas, hpa_ms, paxdb"
PGP	3	"peptideatlas, hpa_ms, paxdb"
PGRMC1	3	"peptideatlas, hpa_ms, paxdb"
PGRMC2	3	"peptideatlas, hpa_ms, paxdb"
PHGDH	3	"peptideatlas, hpa_ms, paxdb"
PHPT1	3	"peptideatlas, hpa_ms, paxdb"
PHYHD1	3	"peptideatlas, hpa_ms, paxdb"
PICALM	3	"peptideatlas, hpa_ms, paxdb"
PIN1	3	"peptideatlas, hpa_ms, paxdb"
PIP4P2	3	"peptideatlas, paxdb, quantms"
PIR	3	"peptideatlas, hpa_ms, paxdb"
PITPNA	3	"peptideatlas, hpa_ms, paxdb"
PITPNB	3	"peptideatlas, hpa_ms, paxdb"
PITPNM2	3	"peptideatlas, paxdb, quantms"
PITRM1	3	"peptideatlas, hpa_ms, paxdb"
PKP3	3	"peptideatlas, hpa_ms, paxdb"
PLA1A	3	"peptideatlas, hpa_ms, paxdb"
PLAA	3	"peptideatlas, hpa_ms, paxdb"
PLD3	3	"peptideatlas, hpa_ms, paxdb"
PLD4	3	"peptideatlas, hpa_ms, paxdb"
PLEKHO2	3	"peptideatlas, hpa_ms, paxdb"
PLIN4	3	"peptideatlas, hpa_ms, paxdb"
PLOD2	3	"peptideatlas, hpa_ms, paxdb"
PLP1	3	"peptideatlas, hpa_ms, paxdb"
PLP2	3	"peptideatlas, hpa_ms, paxdb"
PLXNA1	3	"peptideatlas, hpa_ms, paxdb"
PLXNA3	3	"peptideatlas, hpa_ms, paxdb"
PMPCA	3	"peptideatlas, hpa_ms, paxdb"
PMPCB	3	"peptideatlas, hpa_ms, paxdb"
PNN	3	"peptideatlas, hpa_ms, paxdb"
POFUT1	3	"peptideatlas, hpa_ms, paxdb"
POLE3	3	"peptideatlas, hpa_ms, paxdb"
POR	3	"peptideatlas, hpa_ms, paxdb"
PPA1	3	"peptideatlas, hpa_ms, paxdb"
PPA2	3	"peptideatlas, hpa_ms, paxdb"
PPID	3	"peptideatlas, hpa_ms, paxdb"
PPIL1	3	"peptideatlas, hpa_ms, paxdb"
PPIL3	3	"peptideatlas, hpa_ms, paxdb"
PPL	3	"peptideatlas, hpa_ms, paxdb"
PPM1G	3	"peptideatlas, hpa_ms, paxdb"
PPP1CA	3	"peptideatlas, hpa_ms, paxdb"
PPP1CB	3	"peptideatlas, hpa_ms, paxdb"
PPP1CC	3	"peptideatlas, hpa_ms, paxdb"
PPP1R14B	3	"peptideatlas, hpa_ms, paxdb"
PPP2R2A	3	"peptideatlas, hpa_ms, paxdb"
PPP2R5D	3	"peptideatlas, hpa_ms, paxdb"
PPP3CA	3	"peptideatlas, hpa_ms, paxdb"
PPP3CB	3	"peptideatlas, hpa_ms, paxdb"
PPP5C	3	"peptideatlas, hpa_ms, paxdb"
PPP6C	3	"peptideatlas, hpa_ms, paxdb"
PPP6R3	3	"peptideatlas, hpa_ms, paxdb"
PPT1	3	"peptideatlas, hpa_ms, paxdb"
PPY	3	"peptideatlas, hpa_pea, paxdb"
PRB4	3	"peptideatlas, paxdb, quantms"
PRH1	3	"peptideatlas, paxdb, quantms"
PRKACA	3	"peptideatlas, hpa_ms, paxdb"
PRKAR2A	3	"peptideatlas, hpa_ms, paxdb"
PRKCA	3	"peptideatlas, hpa_ms, paxdb"
PRKCB	3	"peptideatlas, hpa_ms, quantms"
PRKDC	3	"peptideatlas, hpa_ms, paxdb"
PRMT1	3	"peptideatlas, hpa_ms, paxdb"
PRMT5	3	"peptideatlas, hpa_ms, paxdb"
PRP4K	3	"peptideatlas, paxdb, quantms"
PRPF31	3	"peptideatlas, hpa_ms, paxdb"
PRPF6	3	"peptideatlas, gpmdb, paxdb"
PRPF8	3	"peptideatlas, hpa_ms, paxdb"
PRPS1	3	"peptideatlas, hpa_ms, paxdb"
PRPS2	3	"peptideatlas, hpa_ms, paxdb"
PRPSAP1	3	"peptideatlas, hpa_ms, paxdb"
PRR4	3	"peptideatlas, hpa_ms, paxdb"
PRRC1	3	"peptideatlas, hpa_ms, paxdb"
PRRC2A	3	"peptideatlas, hpa_ms, paxdb"
PRSS57	3	"peptideatlas, hpa_ms, paxdb"
PRUNE1	3	"peptideatlas, hpa_ms, paxdb"
PSAPL1	3	"peptideatlas, hpa_ms, paxdb"
PSMC1	3	"peptideatlas, hpa_ms, paxdb"
PSMC2	3	"peptideatlas, hpa_ms, paxdb"
PSMC3	3	"peptideatlas, hpa_ms, paxdb"
PSMC4	3	"peptideatlas, hpa_ms, paxdb"
PSMC5	3	"peptideatlas, hpa_ms, paxdb"
PSMC6	3	"peptideatlas, hpa_ms, paxdb"
PSMD1	3	"peptideatlas, hpa_ms, paxdb"
PSMD11	3	"peptideatlas, hpa_ms, paxdb"
PSMD12	3	"peptideatlas, hpa_ms, paxdb"
PSMD14	3	"peptideatlas, hpa_ms, paxdb"
PSMD3	3	"peptideatlas, hpa_ms, paxdb"
PSMD4	3	"peptideatlas, hpa_ms, paxdb"
PSMD6	3	"peptideatlas, hpa_ms, paxdb"
PSMD7	3	"peptideatlas, hpa_ms, paxdb"
PSMD8	3	"peptideatlas, hpa_ms, paxdb"
PSMF1	3	"peptideatlas, hpa_ms, paxdb"
PSMG3	3	"peptideatlas, hpa_pea, paxdb"
PTGR1	3	"peptideatlas, hpa_ms, paxdb"
PTGR2	3	"peptideatlas, hpa_ms, paxdb"
PTP4A2	3	"peptideatlas, hpa_ms, quantms"
PTPN1	3	"peptideatlas, hpa_pea, paxdb"
PTPN11	3	"peptideatlas, hpa_ms, paxdb"
PTPN12	3	"peptideatlas, hpa_ms, paxdb"
PTPN18	3	"peptideatlas, hpa_ms, paxdb"
PTPN23	3	"peptideatlas, paxdb, quantms"
PTRHD1	3	"peptideatlas, hpa_ms, paxdb"
PTS	3	"peptideatlas, hpa_pea, paxdb"
PTTG1IP	3	"peptideatlas, hpa_ms, paxdb"
PUF60	3	"peptideatlas, hpa_ms, paxdb"
PURB	3	"peptideatlas, hpa_ms, paxdb"
PYCR1	3	"peptideatlas, hpa_ms, paxdb"
PYM1	3	"peptideatlas, hpa_ms, paxdb"
QARS1	3	"peptideatlas, hpa_ms, paxdb"
RAB18	3	"peptideatlas, hpa_ms, paxdb"
RAB1A	3	"peptideatlas, hpa_ms, paxdb"
RAB32	3	"peptideatlas, hpa_ms, paxdb"
RAB34	3	"peptideatlas, hpa_ms, paxdb"
RAB35	3	"peptideatlas, hpa_ms, paxdb"
RAB5A	3	"peptideatlas, hpa_ms, paxdb"
RAB5C	3	"peptideatlas, hpa_ms, paxdb"
RAB8A	3	"peptideatlas, hpa_ms, paxdb"
RAB8B	3	"peptideatlas, hpa_ms, paxdb"
RACK1	3	"peptideatlas, hpa_ms, paxdb"
RAD50	3	"peptideatlas, gpmdb, paxdb"
RALY	3	"peptideatlas, hpa_ms, paxdb"
RANBP3	3	"peptideatlas, hpa_ms, paxdb"
RAP2B	3	"peptideatlas, hpa_ms, paxdb"
